WELL,DATE,WWPR,WOPR,WGPR,WBHP,WTHP,WGIR,WWIR,WEFAC,WOPROD,GOR,WLPROD,WWPROD,WOPR_anomaly,WOPR_plateau,WOPR_zero,WWPR_anomaly,WWPR_plateau,WWPR_zero,WGPR_anomaly,WGPR_plateau,WGPR_zero,WOPROD_anomaly,WOPROD_plateau,WOPROD_zero,WLPROD_anomaly,WLPROD_plateau,WLPROD_zero,GOR_anomaly,GOR_plateau,GOR_zero
78,2021-05-27,1.54,152.46,325465.1,118.38,31.36,0,0,1.0,2.4741966893865626,2134.7573133936767,2.499188575137942,0.024991885751379422,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-05-28,1.54,152.46,325465.1,118.38,31.36,0,0,1.0,2.4741966893865626,2134.7573133936767,2.499188575137942,0.024991885751379422,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-05-29,1.49,147.51,325465.1,118.38,30.38,0,0,1.0,2.393865628042843,2206.3934648498407,2.4180460889321647,0.02418046088932165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-05-30,1.54,152.46,325465.1,118.38,30.38,0,0,1.0,2.4741966893865626,2134.7573133936767,2.499188575137942,0.024991885751379422,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78,2021-05-31,1.54,152.46,325465.1,118.38,30.38,0,0,1.0,2.4741966893865626,2134.7573133936767,2.499188575137942,0.024991885751379422,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-06-01,1.49,147.51,211875.8,118.38,30.38,0,0,1.0,2.393865628042843,1436.3487221205341,2.4180460889321647,0.02418046088932165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-06-02,1.51,149.49,212051.7,118.38,30.38,0,0,1.0,2.425998052580331,1418.5009030704396,2.4505030834144756,0.024505030834144757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-06-03,1.49,147.51,212190.9,118.38,30.38,0,0,1.0,2.393865628042843,1438.4848484848485,2.4180460889321647,0.02418046088932165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-06-04,1.51,149.49,214676.7,118.38,31.36,0,0,1.0,2.425998052580331,1436.060606060606,2.4505030834144756,0.024505030834144757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-06-05,1.53,151.47,187237.8,118.38,31.36,0,0,1.0,2.4581304771178187,1236.1378490790255,2.4829600778967866,0.024829600778967866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-06-06,1.53,151.47,187237.8,118.38,31.36,0,0,1.0,2.4581304771178187,1236.1378490790255,2.4829600778967866,0.024829600778967866,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-06-07,1.47,145.53,200461.8,118.38,31.36,0,0,1.0,2.3617332035053553,1377.4603174603174,2.3855890944498537,0.023855890944498536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-06-08,1.47,145.53,200461.8,118.38,31.36,0,0,1.0,2.3617332035053553,1377.4603174603174,2.3855890944498537,0.023855890944498536,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-06-09,1.47,145.53,200461.8,118.38,31.36,0,0,1.0,2.3617332035053553,1377.4603174603174,2.3855890944498537,0.023855890944498536,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-06-10,1.53,151.47,219858.5,120.64,32.34,0,0,1.0,2.55171832884097,1451.4986465966858,2.5774932614555257,0.025774932614555258,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78,2021-06-11,1.53,151.47,219858.5,120.64,32.34,0,0,1.0,2.55171832884097,1451.4986465966858,2.5774932614555257,0.025774932614555258,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-06-12,1.53,151.47,219858.5,120.64,32.34,0,0,1.0,2.55171832884097,1451.4986465966858,2.5774932614555257,0.025774932614555258,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-06-13,1.53,151.47,219858.5,120.64,32.34,0,0,1.0,2.55171832884097,1451.4986465966858,2.5774932614555257,0.025774932614555258,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-06-14,1.53,151.47,219858.5,120.54,31.85,0,0,1.0,2.547426841574168,1451.4986465966858,2.5731584258324927,0.025731584258324926,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
78,2021-06-15,1.53,151.47,219858.5,120.54,31.85,0,0,1.0,2.547426841574168,1451.4986465966858,2.5731584258324927,0.025731584258324926,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-06-16,1.53,151.47,219858.5,120.54,31.85,0,0,1.0,2.547426841574168,1451.4986465966858,2.5731584258324927,0.025731584258324926,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-06-17,1.53,151.47,219858.5,120.54,31.85,0,0,1.0,2.547426841574168,1451.4986465966858,2.5731584258324927,0.025731584258324926,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-06-18,1.43,141.57,219858.5,120.54,33.32,0,0,1.0,2.380928355196771,1553.002048456594,2.404978136562395,0.02404978136562395,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78,2021-06-19,1.43,141.57,219858.5,120.54,33.32,0,0,1.0,2.380928355196771,1553.002048456594,2.404978136562395,0.02404978136562395,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-06-20,1.43,141.57,219858.5,120.54,33.32,0,0,0.97,2.380928355196771,1553.002048456594,2.404978136562395,0.02404978136562395,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-06-21,1.43,141.57,219858.5,120.54,33.32,0,0,1.0,2.380928355196771,1553.002048456594,2.404978136562395,0.02404978136562395,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-06-22,1.43,141.57,219858.5,120.54,33.32,0,0,1.0,2.380928355196771,1553.002048456594,2.404978136562395,0.02404978136562395,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-06-23,1.51,149.49,190842.8,120.54,33.32,0,0,1.0,2.5141271442986888,1276.6258612616227,2.5395223679784733,0.025395223679784733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-06-24,1.45,143.55,189572.4,120.54,33.32,0,0,1.0,2.4142280524722506,1320.6018808777428,2.438614194416415,0.024386141944164146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-06-25,1.46,144.54,190411.0,120.54,33.32,0,0,1.0,2.43087790110999,1317.3585166735852,2.4554322233434243,0.024554322233434244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-06-26,1.46,144.54,189540.0,120.54,33.32,0,0,1.0,2.43087790110999,1311.3325031133252,2.4554322233434243,0.024554322233434244,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,2021-06-27,1.46,144.54,189540.0,120.54,33.32,0,0,1.0,2.43087790110999,1311.3325031133252,2.4554322233434243,0.024554322233434244,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-06-28,1.46,144.54,189540.0,120.54,33.32,0,0,1.0,2.43087790110999,1311.3325031133252,2.4554322233434243,0.024554322233434244,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-06-29,1.46,144.54,189540.0,120.54,33.32,0,0,1.0,2.43087790110999,1311.3325031133252,2.4554322233434243,0.024554322233434244,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-06-30,1.46,144.54,199935.1,120.54,33.32,0,0,1.0,2.43087790110999,1383.2510031825102,2.4554322233434243,0.024554322233434244,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,2021-07-01,1.57,155.43,146042.2,120.54,33.32,0,0,1.0,2.6140262361251265,939.601106607476,2.640430541540532,0.026404305415405317,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78,2021-07-02,1.57,155.43,146042.2,120.54,33.32,0,0,1.0,2.6140262361251265,939.601106607476,2.640430541540532,0.026404305415405317,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-03,1.57,155.43,146042.2,120.54,32.34,0,0,1.0,2.6140262361251265,939.601106607476,2.640430541540532,0.026404305415405317,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-04,1.57,155.43,146042.2,120.54,32.34,0,0,1.0,2.6140262361251265,939.601106607476,2.640430541540532,0.026404305415405317,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-05,1.57,155.43,146042.2,120.54,32.34,0,0,1.0,2.6140262361251265,939.601106607476,2.640430541540532,0.026404305415405317,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-06,1.57,155.43,146042.2,120.54,32.34,0,0,1.0,2.6140262361251265,939.601106607476,2.640430541540532,0.026404305415405317,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-07,1.57,155.43,146042.2,120.54,32.34,0,0,1.0,2.6140262361251265,939.601106607476,2.640430541540532,0.026404305415405317,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-08,1.41,139.59,228388.2,120.54,32.34,0,0,1.0,2.347628657921292,1636.1358263485924,2.3713420787083757,0.023713420787083755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-07-09,1.46,144.54,228463.5,122.7,32.34,0,0,1.0,2.5225130890052356,1580.6247405562474,2.5479930191972078,0.02547993019197208,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78,2021-07-10,1.46,144.54,228463.5,122.7,32.34,0,0,1.0,2.5225130890052356,1580.6247405562474,2.5479930191972078,0.02547993019197208,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-11,1.46,144.54,228463.5,122.7,32.34,0,0,1.0,2.5225130890052356,1580.6247405562474,2.5479930191972078,0.02547993019197208,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-12,1.46,144.54,228463.5,122.7,32.34,0,0,1.0,2.5225130890052356,1580.6247405562474,2.5479930191972078,0.02547993019197208,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-13,1.46,144.54,228463.5,122.7,32.34,0,0,1.0,2.5225130890052356,1580.6247405562474,2.5479930191972078,0.02547993019197208,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-14,1.46,144.54,228463.5,122.7,32.34,0,0,1.0,2.5225130890052356,1580.6247405562474,2.5479930191972078,0.02547993019197208,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-15,1.46,144.54,228463.5,122.7,32.34,0,0,1.0,2.5225130890052356,1580.6247405562474,2.5479930191972078,0.02547993019197208,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-16,1.23,121.77,328748.3,122.7,32.34,0,0,1.0,2.1251308900523562,2699.7478853576413,2.1465968586387434,0.021465968586387434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-07-17,1.23,121.77,328748.3,122.7,32.34,0,0,1.0,2.1251308900523562,2699.7478853576413,2.1465968586387434,0.021465968586387434,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-07-18,1.25,123.75,328065.8,122.7,32.34,0,0,1.0,2.1596858638743455,2651.036767676768,2.181500872600349,0.02181500872600349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-07-19,1.25,123.75,328065.8,122.7,32.34,0,0,1.0,2.1596858638743455,2651.036767676768,2.181500872600349,0.02181500872600349,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-07-20,1.25,123.75,328065.8,122.7,32.34,0,0,0.63,2.1596858638743455,2651.036767676768,2.181500872600349,0.02181500872600349,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-07-21,1.25,123.75,330017.4,122.7,32.34,0,0,1.0,2.1596858638743455,2666.807272727273,2.181500872600349,0.02181500872600349,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,2021-07-22,1.25,123.75,330018.4,122.7,32.34,0,0,1.0,2.1596858638743455,2666.8153535353536,2.181500872600349,0.02181500872600349,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,2021-07-23,1.25,123.75,330018.4,122.7,31.36,0,0,1.0,2.1596858638743455,2666.8153535353536,2.181500872600349,0.02181500872600349,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-07-24,1.4,138.6,330018.4,122.7,31.36,0,0,1.0,2.418848167539267,2381.0851370851374,2.443280977312391,0.02443280977312391,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78,2021-07-25,1.4,138.6,330018.4,122.7,31.36,0,0,1.0,2.418848167539267,2381.0851370851374,2.443280977312391,0.02443280977312391,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-26,1.4,138.6,330018.4,122.7,31.36,0,0,1.0,2.418848167539267,2381.0851370851374,2.443280977312391,0.02443280977312391,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-27,1.4,138.6,330018.4,122.7,31.36,0,0,0.96,2.418848167539267,2381.0851370851374,2.443280977312391,0.02443280977312391,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-28,1.4,138.6,330018.4,122.7,33.32,0,0,1.0,2.418848167539267,2381.0851370851374,2.443280977312391,0.02443280977312391,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-29,1.4,138.6,330018.4,122.7,33.32,0,0,1.0,2.418848167539267,2381.0851370851374,2.443280977312391,0.02443280977312391,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
78,2021-07-30,1.32,130.68,358864.8,122.7,33.32,0,0,1.0,2.280628272251309,2746.1340679522496,2.303664921465969,0.02303664921465969,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-07-31,1.32,130.68,358864.8,122.7,33.32,0,0,1.0,2.280628272251309,2746.1340679522496,2.303664921465969,0.02303664921465969,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-08-01,1.32,130.68,347432.0,122.7,33.32,0,0,1.0,2.280628272251309,2658.647076828895,2.303664921465969,0.02303664921465969,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,2021-08-02,1.32,130.68,349085.7,122.7,33.32,0,0,1.0,2.280628272251309,2671.301652892562,2.303664921465969,0.02303664921465969,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,2021-08-03,1.32,130.68,349085.7,122.7,33.32,0,0,1.0,2.280628272251309,2671.301652892562,2.303664921465969,0.02303664921465969,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-08-04,1.31,129.69,349085.7,122.7,33.32,0,0,1.0,2.263350785340314,2691.693268563498,2.2862129144851657,0.02286212914485166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-08-05,1.31,129.69,349085.7,122.7,33.32,0,0,0.95,2.263350785340314,2691.693268563498,2.2862129144851657,0.02286212914485166,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-08-06,1.4,138.6,349085.7,122.7,33.32,0,0,1.0,2.418848167539267,2518.6558441558445,2.443280977312391,0.02443280977312391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-08-07,1.4,138.6,349085.7,122.7,33.32,0,0,1.0,2.418848167539267,2518.6558441558445,2.443280977312391,0.02443280977312391,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-08-08,1.4,138.6,349085.7,122.7,33.32,0,0,1.0,2.418848167539267,2518.6558441558445,2.443280977312391,0.02443280977312391,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-08-09,1.4,138.6,349085.7,122.7,33.32,0,0,1.0,2.418848167539267,2518.6558441558445,2.443280977312391,0.02443280977312391,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-08-10,1.31,129.69,346024.8,122.7,33.32,0,0,1.0,2.263350785340314,2668.091603053435,2.2862129144851657,0.02286212914485166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-08-11,1.26,124.74,346024.8,122.7,33.32,0,0,1.0,2.1769633507853405,2773.968253968254,2.198952879581152,0.02198952879581152,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-08-12,1.18,116.82,346024.8,122.7,33.32,0,0,1.0,2.0387434554973822,2962.0338983050847,2.05933682373473,0.020593368237347295,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78,2021-08-13,1.18,116.82,346024.8,122.7,33.32,0,0,1.0,2.0387434554973822,2962.0338983050847,2.05933682373473,0.020593368237347295,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
78,2021-08-14,1.4,138.6,342429.5,122.7,31.95,0,0,1.0,2.418848167539267,2470.631313131313,2.443280977312391,0.02443280977312391,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-08-15,1.4,138.6,342429.5,122.7,31.95,0,0,1.0,2.418848167539267,2470.631313131313,2.443280977312391,0.02443280977312391,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-08-16,1.4,138.6,342429.5,122.7,31.95,0,0,1.0,2.418848167539267,2470.631313131313,2.443280977312391,0.02443280977312391,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-08-17,1.28,126.72,342429.5,122.7,31.95,0,0,1.0,2.2115183246073298,2702.2529987373737,2.2338568935427574,0.022338568935427575,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-08-18,1.28,126.72,342429.5,122.7,32.34,0,0,1.0,2.2115183246073298,2702.2529987373737,2.2338568935427574,0.022338568935427575,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-08-19,1.29,127.71,342429.5,122.7,32.34,0,0,1.0,2.2287958115183244,2681.305301072743,2.2513089005235605,0.022513089005235604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-08-20,1.29,127.71,342429.5,122.7,32.34,0,0,1.0,2.2287958115183244,2681.305301072743,2.2513089005235605,0.022513089005235604,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-08-21,1.29,127.71,342429.5,122.7,32.34,0,0,1.0,2.2287958115183244,2681.305301072743,2.2513089005235605,0.022513089005235604,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-08-22,1.29,127.71,342429.5,122.7,32.34,0,0,1.0,2.2287958115183244,2681.305301072743,2.2513089005235605,0.022513089005235604,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,2021-08-23,1.22,120.78,342429.5,122.7,33.32,0,0,1.0,2.107853403141361,2835.1506871998677,2.1291448516579408,0.02129144851657941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-08-24,1.28,126.72,342429.5,122.7,33.32,0,0,1.0,2.2115183246073298,2702.2529987373737,2.2338568935427574,0.022338568935427575,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
